id,nombre,edad,ciudad,departamento,salario,fecha_alta,remoto,seniority,puntuacion
2627,Carmen,51,Murcia,Operaciones,1227,2025-07-19,True,SemiSenior,4.13
2628,Luis,53,Granada,Finanzas,5821,2020-01-10,False,SemiSenior,8.92
2629,Diego,30,Murcia,Marketing,4041,2023-06-30,True,SemiSenior,9.58
2630,Ana,18,Murcia,Marketing,5755,2020-03-20,False,SemiSenior,7.92
2631,Natalia,37,A Coruña,Finanzas,2893,2025-04-20,False,Junior,5.57
2632,Laura,44,Alicante,Ventas,2703,2023-11-09,False,Junior,8.26
2633,Fernando,37,Valencia,Atención Cliente,3708,2025-03-05,True,Senior,1.79
2634,Elena,58,Bilbao,Atención Cliente,5345,2023-03-10,True,Senior,9.0
2635,Hugo,52,Zaragoza,IT,3835,2020-06-21,False,Junior,10.0
2636,Miguel,51,Valencia,Logística,5004,2020-02-24,False,SemiSenior,6.65
2637,Carlos,18,Málaga,IT,2229,2021-11-25,False,SemiSenior,1.96
2638,Diego,54,Málaga,RRHH,4924,2024-03-18,False,SemiSenior,1.44
2639,Pedro,50,Bilbao,Operaciones,4716,2020-11-08,False,Junior,9.59
2640,Pablo,35,Zaragoza,Marketing,5503,2024-10-29,False,Senior,8.71
2641,Hugo,43,Murcia,Ventas,1476,2021-05-10,False,SemiSenior,7.49
2642,Elena,53,Granada,IT,3044,2022-10-24,True,SemiSenior,9.49
2643,Alberto,56,Bilbao,Operaciones,1625,2021-02-24,True,SemiSenior,5.03
2644,Alberto,41,Gijón,IT,3120,2022-08-22,False,SemiSenior,8.88
2645,Isabel,19,Murcia,RRHH,4843,2022-07-25,False,Junior,1.63
2646,Luis,44,Granada,RRHH,4272,2020-01-12,True,Senior,1.83
2647,Marta,47,Barcelona,Logística,4815,2023-03-21,False,Junior,5.12
2648,Nuria,20,Sevilla,Logística,4742,2024-06-16,True,Senior,3.33
2649,Adrián,53,Zaragoza,Atención Cliente,5963,2025-04-22,True,Senior,4.33
2650,Adrián,26,Málaga,Operaciones,5423,2021-11-15,False,SemiSenior,7.98
2651,Pablo,56,Murcia,Finanzas,4014,2024-12-27,True,SemiSenior,0.53
2652,Hugo,41,Sevilla,Marketing,5404,2024-12-24,False,Junior,7.21
2653,Luis,31,Murcia,Ventas,1430,2025-08-07,False,SemiSenior,0.88
2654,Diego,20,Granada,Logística,4663,2022-02-11,False,SemiSenior,8.48
2655,Carlos,18,Granada,RRHH,3706,2024-10-27,True,Junior,2.02
2656,Sofía,49,Valencia,RRHH,5794,2023-03-15,False,Junior,7.35
2657,Sergio,34,Málaga,Ventas,3618,2020-04-30,True,Senior,5.92
2658,Sergio,54,Murcia,Marketing,2057,2021-07-13,False,Junior,3.86
2659,Fernando,27,Murcia,Operaciones,4676,2023-10-23,True,Junior,2.68
2660,Hugo,57,Alicante,RRHH,5762,2020-11-28,False,Junior,0.57
2661,Pedro,58,Málaga,Finanzas,1277,2022-06-18,False,SemiSenior,3.53
2662,Sofía,22,Granada,Ventas,1508,2024-05-23,True,SemiSenior,2.01
2663,Patricia,45,Santander,IT,4374,2020-11-06,True,SemiSenior,1.36
2664,Diego,58,Bilbao,Logística,3867,2022-10-24,True,SemiSenior,7.38
2665,Laura,31,Gijón,RRHH,3833,2021-03-20,False,Junior,2.13
2666,Diego,20,Bilbao,Marketing,1633,2023-01-15,False,SemiSenior,2.23
2667,Sofía,55,Málaga,Marketing,3946,2021-05-13,False,Junior,3.4
2668,Sergio,38,A Coruña,Operaciones,3926,2025-06-21,False,Senior,4.63
2669,Hugo,19,A Coruña,Finanzas,5277,2020-06-07,False,Junior,5.14
2670,Alberto,54,Valladolid,RRHH,3072,2025-06-17,False,Junior,6.65
2671,Paula,47,Valencia,Logística,2870,2024-06-27,True,SemiSenior,5.89
2672,Ricardo,21,Barcelona,Logística,1591,2024-11-06,False,Junior,4.82
2673,Nuria,29,Santander,Ventas,3921,2024-10-28,False,SemiSenior,3.94
2674,Ricardo,18,Santander,Operaciones,4311,2021-01-23,False,SemiSenior,2.66
2675,Natalia,59,Santander,Logística,2547,2025-04-11,True,Senior,7.1
2676,Elena,19,Murcia,RRHH,4710,2023-05-15,True,Junior,3.18
2677,Fernando,52,Santander,IT,5703,2025-06-14,True,SemiSenior,8.5
2678,Raúl,39,Murcia,Ventas,2036,2024-12-22,False,SemiSenior,5.86
2679,Isabel,43,Barcelona,Operaciones,3949,2023-04-14,False,Junior,6.34
2680,Luis,52,Sevilla,Logística,4533,2022-02-14,True,SemiSenior,5.09
2681,Jorge,56,Bilbao,Ventas,1288,2020-08-30,True,Senior,9.29
2682,Irene,23,Málaga,Finanzas,2059,2020-07-28,False,SemiSenior,4.22
2683,Raúl,18,Pamplona,RRHH,3099,2022-03-17,False,Senior,4.27
2684,Carmen,23,Bilbao,Marketing,1859,2024-08-05,False,SemiSenior,8.93
2685,Laura,47,A Coruña,Operaciones,2906,2022-11-12,False,Junior,6.05
2686,Diego,42,Bilbao,Logística,1907,2022-09-24,False,Senior,4.49
2687,Hugo,21,A Coruña,Ventas,5504,2021-05-21,True,Junior,2.62
2688,Carlos,28,Valladolid,IT,4076,2023-03-14,True,SemiSenior,2.45
2689,Hugo,41,Sevilla,Marketing,2780,2023-08-13,False,SemiSenior,8.01
2690,Sofía,49,Zaragoza,Marketing,4938,2025-07-26,False,Senior,2.79
2691,Raúl,32,Barcelona,Operaciones,1288,2024-02-18,True,Senior,0.06
2692,Miguel,58,Santander,Finanzas,4065,2023-06-10,False,Junior,0.19
2693,Marta,60,Granada,IT,4481,2025-02-26,True,SemiSenior,9.78
2694,Sofía,50,Pamplona,Marketing,5085,2022-05-29,True,Junior,5.6
2695,Miguel,37,Santander,Operaciones,2267,2025-04-19,True,SemiSenior,4.89
2696,Luis,55,Valencia,RRHH,4039,2022-02-04,False,SemiSenior,9.18
2697,María,49,Granada,Finanzas,4885,2020-09-21,False,Junior,3.52
2698,Irene,40,Barcelona,Marketing,5027,2022-05-14,False,Senior,7.95
2699,Noelia,37,Pamplona,Marketing,2043,2020-09-23,False,SemiSenior,7.22
2700,Raúl,53,Alicante,Ventas,5888,2020-09-02,False,SemiSenior,4.77
2701,Isabel,41,Granada,IT,2515,2024-12-29,True,Senior,7.75
2702,Raúl,25,Pamplona,IT,3076,2024-07-03,False,SemiSenior,9.66
2703,Elena,60,Gijón,Finanzas,2122,2021-04-02,True,SemiSenior,2.01
2704,Carmen,20,Gijón,Ventas,1919,2024-09-30,False,Junior,0.18
2705,Andrés,47,Barcelona,Finanzas,2426,2020-05-22,True,Junior,8.21
2706,Sergio,46,Madrid,Logística,1850,2021-08-11,True,Junior,4.04
2707,Carmen,43,Pamplona,Operaciones,4718,2024-01-01,False,Junior,5.44
2708,Andrés,20,Valencia,Finanzas,4068,2021-09-20,True,Junior,2.22
2709,Laura,39,Zaragoza,IT,3072,2024-02-21,False,SemiSenior,8.42
2710,Hugo,56,Madrid,RRHH,3826,2024-12-14,False,SemiSenior,7.21
2711,Elena,28,A Coruña,Logística,4100,2020-05-16,False,Junior,9.53
2712,Nuria,47,Gijón,RRHH,2084,2020-02-19,True,SemiSenior,4.75
2713,Diego,54,Gijón,Atención Cliente,2625,2025-04-29,True,Senior,9.77
2714,Ricardo,58,Valladolid,Operaciones,5434,2022-12-13,True,Junior,5.11
2715,Nuria,40,A Coruña,Marketing,1258,2022-11-14,False,SemiSenior,6.21
2716,Carmen,31,Murcia,Ventas,5793,2022-08-17,False,Junior,6.74
2717,Jorge,48,Zaragoza,IT,5829,2022-06-16,True,SemiSenior,4.9
2718,Hugo,38,Valladolid,Marketing,2415,2023-11-29,False,SemiSenior,5.63
2719,Ana,44,Pamplona,Marketing,2739,2023-04-15,False,Junior,2.23
2720,Diego,49,Valencia,Operaciones,2193,2020-12-04,False,Junior,3.62
2721,Adrián,48,Murcia,Finanzas,3891,2023-07-21,True,Senior,7.02
2722,Carmen,28,A Coruña,RRHH,2227,2023-10-15,False,Junior,0.39
2723,Alberto,50,Valladolid,Operaciones,4996,2020-08-23,False,SemiSenior,7.0
2724,Fernando,41,Madrid,Atención Cliente,3060,2022-02-18,True,SemiSenior,3.04
2725,Sofía,58,Bilbao,Operaciones,5844,2024-06-24,True,Junior,2.72
2726,Andrés,46,A Coruña,Logística,5296,2023-07-04,True,SemiSenior,6.93
2727,Fernando,56,Granada,Marketing,3126,2020-10-09,False,SemiSenior,2.15
2728,Pedro,60,Alicante,Atención Cliente,4061,2020-03-23,False,Junior,9.62
2729,Carmen,60,Pamplona,RRHH,1317,2023-04-18,False,Senior,9.91
2730,Carmen,50,Granada,Ventas,1524,2022-08-13,True,SemiSenior,4.58
2731,Patricia,43,Valladolid,Ventas,3629,2025-06-12,False,SemiSenior,4.01
2732,Pedro,23,Bilbao,IT,3470,2022-12-17,True,Junior,0.79
2733,Patricia,34,Málaga,Logística,3112,2025-04-12,False,Junior,7.78
2734,Carmen,38,Gijón,Ventas,1633,2021-03-19,True,SemiSenior,1.63
2735,Ricardo,51,Murcia,Atención Cliente,5232,2022-07-14,False,SemiSenior,9.33
2736,Laura,43,Granada,Atención Cliente,3150,2020-10-16,False,Junior,9.91
2737,Elena,36,Barcelona,RRHH,3456,2023-04-03,False,SemiSenior,1.22
2738,Pablo,24,Barcelona,Logística,3137,2021-01-25,False,SemiSenior,6.83
2739,Sofía,48,Valencia,Logística,3587,2022-10-15,True,Junior,4.66
2740,Luis,36,Sevilla,Logística,4312,2021-12-13,False,SemiSenior,5.41
2741,Hugo,19,A Coruña,RRHH,4867,2021-01-19,False,SemiSenior,1.8
2742,Isabel,30,A Coruña,Marketing,3837,2020-07-19,True,SemiSenior,7.24
2743,Marta,55,Valladolid,IT,1996,2022-11-25,False,SemiSenior,1.67
2744,Diego,23,Bilbao,Atención Cliente,5399,2025-05-14,True,SemiSenior,8.85
2745,Ana,35,Valladolid,Atención Cliente,2566,2021-02-15,True,Senior,4.54
2746,Ana,40,Barcelona,Finanzas,1278,2022-04-18,False,Senior,6.35
2747,Carmen,21,Murcia,IT,1387,2021-04-09,True,Junior,9.22
2748,Carlos,25,Sevilla,Atención Cliente,4915,2024-08-01,True,SemiSenior,7.38
2749,Pablo,58,Barcelona,Marketing,3057,2022-05-08,True,Senior,5.41
2750,Pedro,43,Sevilla,Finanzas,1308,2025-07-10,False,Senior,4.03
2751,Marta,27,Barcelona,Operaciones,5095,2021-05-22,False,Junior,4.62
2752,Sofía,25,Murcia,Ventas,2660,2020-06-16,True,Junior,3.42
2753,Pedro,36,Valladolid,IT,5895,2023-04-20,False,Junior,9.46
2754,Elena,49,A Coruña,IT,5423,2023-09-10,False,Senior,2.53
2755,Lucía,49,Zaragoza,Logística,1431,2025-08-12,False,Senior,4.09
2756,Carmen,26,Sevilla,Logística,4514,2024-12-08,False,Senior,7.78
2757,Andrés,49,Madrid,RRHH,4096,2025-01-04,False,Junior,3.64
2758,Fernando,56,Granada,RRHH,2025,2023-08-05,True,Senior,8.87
2759,Laura,27,Pamplona,RRHH,2847,2022-01-14,True,Junior,2.43
2760,Ana,19,Bilbao,Marketing,3556,2022-06-07,False,SemiSenior,0.31
2761,Pedro,59,Valencia,Finanzas,1901,2020-10-03,True,Junior,6.29
2762,Lucía,40,Bilbao,Marketing,4665,2022-06-11,False,SemiSenior,5.08
2763,Jorge,51,Valencia,Finanzas,2531,2022-01-24,True,SemiSenior,9.33
2764,María,31,Valencia,RRHH,5700,2020-03-15,True,Junior,4.23
2765,Andrés,30,Murcia,Operaciones,5048,2021-02-27,False,Junior,1.36
2766,Laura,27,Alicante,Logística,4245,2023-01-11,True,Senior,3.3
2767,Andrés,27,Granada,Ventas,1775,2022-02-03,False,Junior,3.93
2768,Andrés,38,Pamplona,IT,1318,2025-08-18,False,SemiSenior,5.83
2769,Natalia,22,Málaga,Finanzas,1900,2022-09-17,True,Junior,2.75
2770,Laura,54,Murcia,IT,3599,2025-06-07,True,Junior,5.5
2771,Andrés,39,Málaga,Ventas,4950,2023-09-29,True,Junior,9.08
2772,Sofía,57,Madrid,Atención Cliente,1934,2020-03-24,False,SemiSenior,4.24
2773,Carmen,39,Málaga,RRHH,4596,2021-02-25,True,SemiSenior,6.52
2774,Ana,31,Valencia,Finanzas,1429,2023-12-31,False,Junior,2.29
2775,Natalia,40,Murcia,Atención Cliente,2475,2023-02-02,True,Senior,8.01
2776,Nuria,24,Sevilla,Ventas,4073,2021-09-16,True,Junior,2.7
2777,Raúl,53,Alicante,RRHH,5177,2022-12-16,True,SemiSenior,5.8
2778,Pedro,48,Gijón,IT,4930,2025-02-12,True,Junior,3.0
2779,Noelia,24,Pamplona,RRHH,3757,2022-03-15,True,Senior,0.67
2780,Pedro,43,Barcelona,Ventas,1373,2020-04-03,False,Junior,3.2
2781,Jorge,41,Barcelona,Logística,2608,2021-10-05,True,SemiSenior,2.12
2782,Lucía,26,Pamplona,Marketing,4962,2025-04-21,False,SemiSenior,8.93
2783,Marta,23,Gijón,Ventas,1589,2024-04-25,False,SemiSenior,2.66
2784,Adrián,50,Valladolid,IT,4591,2024-09-29,False,Senior,9.74
2785,Miguel,29,Bilbao,Ventas,4579,2025-03-02,False,Junior,4.92
2786,Isabel,40,Murcia,Ventas,4810,2020-08-31,True,SemiSenior,2.21
2787,Ricardo,28,Valladolid,Ventas,2242,2021-08-08,False,Senior,3.91
2788,Isabel,46,Gijón,Operaciones,2374,2020-05-03,True,Senior,1.83
2789,Laura,20,Murcia,Logística,2153,2020-01-10,False,SemiSenior,8.34
2790,Adrián,33,Madrid,Atención Cliente,3089,2024-09-23,True,SemiSenior,1.2
2791,Noelia,41,Granada,Logística,3715,2025-04-23,False,SemiSenior,8.74
2792,María,36,Alicante,Logística,1774,2020-11-18,False,SemiSenior,0.46
2793,Raúl,44,Bilbao,RRHH,3924,2024-02-03,False,Senior,3.0
2794,Adrián,25,Barcelona,RRHH,2346,2023-01-12,True,Senior,1.4
2795,Carmen,36,Sevilla,Operaciones,3898,2020-05-23,False,SemiSenior,6.85
2796,Sofía,50,Gijón,Marketing,2653,2025-03-10,False,SemiSenior,5.12
2797,Marta,32,Zaragoza,Finanzas,5783,2024-12-08,False,SemiSenior,9.39
2798,Isabel,24,Murcia,Logística,2733,2023-03-20,True,Junior,3.66
2799,Laura,54,Pamplona,Ventas,5383,2024-01-05,True,Senior,0.41
2800,Carmen,51,Madrid,Atención Cliente,2040,2022-04-02,True,SemiSenior,7.62
2801,Pedro,47,Valencia,Logística,1607,2024-06-29,False,Junior,5.8
2802,Raúl,52,Gijón,Finanzas,2106,2022-07-10,True,SemiSenior,8.27
2803,Diego,51,Valladolid,Marketing,3213,2025-08-09,False,Junior,4.26
2804,Pablo,50,Madrid,Marketing,5527,2020-05-10,False,Junior,7.38
2805,Andrés,39,Granada,Ventas,2046,2020-12-22,False,SemiSenior,1.71
2806,Lucía,18,Sevilla,Marketing,4963,2025-06-28,False,SemiSenior,10.0
2807,Carmen,43,Alicante,Operaciones,4545,2021-08-20,False,SemiSenior,1.74
2808,Adrián,29,Alicante,Finanzas,2853,2021-10-05,False,Junior,8.3
2809,Natalia,51,Gijón,Ventas,2815,2024-06-25,True,SemiSenior,2.12
2810,Raúl,38,Zaragoza,Finanzas,5749,2021-01-26,False,Junior,7.83
2811,Alberto,56,Bilbao,Atención Cliente,4630,2022-11-29,False,Senior,8.61
2812,Ricardo,43,Santander,IT,2347,2021-08-15,False,Junior,8.77
2813,Elena,41,Valladolid,IT,5577,2021-02-13,False,Senior,4.76
2814,Adrián,57,A Coruña,Logística,3153,2025-06-19,False,Junior,4.29
2815,Miguel,38,Sevilla,Operaciones,1582,2021-02-17,False,Junior,8.34
2816,Luis,34,A Coruña,Finanzas,5105,2020-07-14,False,SemiSenior,5.79
2817,Carmen,33,Valladolid,Logística,5370,2023-10-27,False,SemiSenior,6.21
2818,Pablo,55,Bilbao,Finanzas,3326,2024-11-30,True,Senior,2.36
2819,Raúl,50,Alicante,Finanzas,4579,2020-09-20,True,SemiSenior,4.46
2820,Miguel,25,Sevilla,Ventas,2326,2024-01-05,False,Junior,3.69
2821,Isabel,39,Granada,Atención Cliente,5282,2023-01-24,False,Junior,6.65
2822,Noelia,33,Pamplona,Atención Cliente,2969,2024-09-14,True,SemiSenior,1.96
2823,Marta,45,Valladolid,Marketing,2483,2020-09-19,False,Junior,4.06
2824,Lucía,20,Barcelona,Operaciones,3603,2025-07-13,False,Senior,8.49
2825,Fernando,48,Valladolid,Operaciones,2482,2023-07-05,False,SemiSenior,5.46
2826,Laura,49,Murcia,IT,4179,2024-10-09,True,SemiSenior,8.96
2827,Lucía,27,Valladolid,Ventas,4789,2022-01-19,False,Senior,2.33
2828,Alberto,24,Bilbao,Finanzas,3147,2025-05-06,True,Junior,4.4
2829,Pedro,44,A Coruña,Finanzas,4961,2023-07-20,True,SemiSenior,5.0
2830,Diego,29,Valencia,Operaciones,3270,2020-09-19,True,Senior,4.01
2831,Andrés,58,Valladolid,Marketing,5857,2025-03-25,True,SemiSenior,6.84
2832,Lucía,51,Valladolid,Atención Cliente,2467,2024-07-05,True,SemiSenior,1.49
2833,Sergio,59,A Coruña,RRHH,4583,2021-09-13,False,Senior,5.19
2834,Carlos,40,Alicante,Ventas,3770,2023-02-03,True,Junior,1.39
2835,Carlos,58,Santander,IT,5729,2022-03-14,True,Senior,6.29
2836,Patricia,18,Alicante,Logística,2253,2023-01-30,False,Junior,8.3
2837,Marta,30,Alicante,Operaciones,2144,2025-06-21,False,SemiSenior,0.2
2838,Luis,18,Santander,RRHH,5364,2025-02-03,False,Junior,4.57
2839,Elena,47,Valencia,Ventas,5526,2021-03-22,False,SemiSenior,4.93
2840,Noelia,39,Bilbao,IT,4788,2025-07-04,True,Junior,7.2
2841,Irene,30,Murcia,Ventas,3479,2022-06-25,False,Junior,0.75
2842,Adrián,31,Zaragoza,IT,3169,2023-12-30,False,SemiSenior,4.06
2843,Laura,45,Granada,Finanzas,4400,2024-04-30,False,Junior,7.85
2844,Ana,25,Madrid,Ventas,4787,2022-09-26,False,SemiSenior,5.32
2845,Marta,40,Sevilla,Ventas,2524,2022-08-03,False,Junior,7.5
2846,Lucía,44,Alicante,Marketing,1233,2022-08-02,False,Junior,3.64
2847,Pedro,28,Gijón,Operaciones,1553,2024-11-20,False,Junior,9.2
2848,Alberto,27,Bilbao,RRHH,2853,2022-03-10,False,SemiSenior,0.77
2849,Isabel,33,Bilbao,Ventas,4472,2021-08-02,True,Junior,0.91
2850,Luis,43,Valladolid,Operaciones,3313,2022-01-18,True,Junior,5.28
2851,Jorge,28,Murcia,RRHH,4168,2021-02-07,True,SemiSenior,4.71
2852,Miguel,34,Sevilla,Ventas,3455,2022-03-21,True,SemiSenior,6.38
2853,Carlos,41,Murcia,Operaciones,2408,2020-08-24,True,SemiSenior,2.29
2854,Alberto,26,Gijón,Logística,4794,2020-07-04,False,Junior,2.26
2855,Carmen,42,Granada,Finanzas,4673,2024-02-07,True,Senior,7.49
2856,Miguel,23,Gijón,Ventas,5822,2020-06-09,True,SemiSenior,2.92
2857,Natalia,24,A Coruña,Marketing,5164,2023-03-22,True,SemiSenior,7.27
2858,Paula,28,Santander,Finanzas,3024,2024-06-02,False,Junior,6.41
2859,Paula,30,Valencia,Logística,4583,2024-02-08,False,Junior,0.83
2860,Alberto,19,Madrid,Logística,2883,2022-07-12,False,SemiSenior,7.11
2861,Fernando,59,Barcelona,Logística,5390,2021-02-04,False,Junior,8.8
2862,Miguel,31,Pamplona,Atención Cliente,4131,2025-04-10,False,SemiSenior,8.17
2863,Miguel,52,A Coruña,Finanzas,5207,2024-09-24,False,Junior,0.09
2864,Sofía,56,Valencia,Operaciones,2550,2023-06-21,False,Junior,5.4
2865,Pablo,52,Gijón,Operaciones,1271,2020-06-28,True,Junior,9.13
2866,Laura,53,Bilbao,Operaciones,1878,2020-03-13,False,Junior,5.99
2867,Noelia,22,Valladolid,Operaciones,3751,2021-10-14,True,SemiSenior,2.9
2868,Marta,33,Valencia,Ventas,5816,2020-11-22,False,Junior,1.95
2869,Pablo,50,Barcelona,Logística,4210,2024-11-15,True,SemiSenior,6.85
2870,Alberto,42,Bilbao,IT,5086,2021-03-02,True,Junior,7.71
2871,Irene,18,Valencia,RRHH,3452,2021-08-08,True,SemiSenior,9.13
2872,Natalia,42,Valladolid,RRHH,5801,2025-07-12,False,Senior,9.06
2873,Hugo,52,Madrid,Logística,5717,2024-08-20,False,Senior,3.39
2874,Andrés,53,Valencia,IT,2245,2021-03-28,True,SemiSenior,6.04
2875,Noelia,34,Valladolid,RRHH,5339,2022-03-04,False,SemiSenior,1.02
2876,María,28,Málaga,Marketing,1285,2022-12-03,True,SemiSenior,0.94
2877,Pablo,31,A Coruña,IT,4045,2023-10-07,False,Senior,0.71
2878,Carlos,30,A Coruña,Ventas,3299,2025-04-21,True,SemiSenior,9.27
2879,Ricardo,32,Pamplona,RRHH,2646,2024-12-08,True,Junior,1.52
2880,Ana,30,Gijón,Logística,5682,2025-07-15,False,SemiSenior,4.82
2881,Lucía,37,Valencia,RRHH,4379,2020-03-25,False,Junior,4.33
2882,Adrián,19,Granada,Logística,1864,2021-05-04,False,SemiSenior,3.25
2883,Patricia,29,A Coruña,Operaciones,1868,2023-03-11,False,Junior,5.38
2884,Sofía,31,Valladolid,Atención Cliente,1762,2020-04-11,False,Junior,0.03
2885,Pedro,24,Alicante,Atención Cliente,2659,2022-01-05,True,SemiSenior,3.8
2886,Sergio,55,Sevilla,Operaciones,1531,2020-11-13,True,SemiSenior,4.79
2887,Adrián,47,Málaga,Operaciones,2468,2025-04-15,False,SemiSenior,8.03
2888,Jorge,57,Gijón,Ventas,4872,2020-05-11,True,Senior,7.01
2889,Ricardo,42,Santander,Operaciones,5394,2020-11-03,False,Senior,8.5
2890,Elena,22,Madrid,IT,4973,2021-02-07,True,SemiSenior,3.76
2891,Hugo,56,Murcia,Operaciones,3581,2020-11-03,False,Senior,1.41
2892,Carmen,37,Valencia,Operaciones,4538,2023-03-22,True,Junior,4.01
2893,Pedro,47,Sevilla,Atención Cliente,5731,2022-01-24,False,Junior,9.63
2894,Andrés,34,Madrid,Operaciones,1455,2025-03-03,False,Senior,2.14
2895,Laura,39,Valladolid,Marketing,5542,2021-06-23,True,SemiSenior,1.75
2896,Irene,39,Granada,Marketing,4672,2023-01-17,True,Senior,9.44
2897,Ana,30,Murcia,Finanzas,3055,2023-09-28,True,Junior,9.5
2898,Nuria,41,Málaga,RRHH,3353,2023-07-19,True,Junior,1.49
2899,Ricardo,49,Alicante,Marketing,3305,2024-07-06,True,Junior,7.69
2900,Marta,18,A Coruña,RRHH,1958,2021-02-21,False,SemiSenior,4.3
2901,Pablo,23,Santander,Finanzas,2305,2022-11-16,True,Senior,4.92
2902,Lucía,54,Málaga,Ventas,2616,2024-07-15,True,SemiSenior,4.99
2903,María,42,Valencia,Operaciones,1227,2024-11-21,False,Junior,9.68
2904,Irene,59,Zaragoza,Marketing,3606,2023-07-02,True,Junior,1.85
2905,Jorge,44,Murcia,Marketing,3487,2023-09-11,True,Junior,7.73
2906,Lucía,46,Zaragoza,RRHH,2782,2024-11-23,False,SemiSenior,0.06
2907,Natalia,56,Gijón,IT,2047,2023-07-17,False,SemiSenior,6.29
2908,Pablo,46,Madrid,Finanzas,5855,2025-05-18,False,Junior,6.53
2909,Irene,32,Murcia,Operaciones,4457,2020-09-21,True,SemiSenior,7.54
2910,Fernando,40,Zaragoza,Logística,3479,2021-12-21,False,SemiSenior,9.26
2911,Jorge,28,Valencia,Marketing,4669,2020-08-20,False,Junior,7.54
2912,Paula,32,A Coruña,Finanzas,2986,2020-07-06,False,SemiSenior,7.32
2913,Alberto,47,Gijón,Finanzas,2234,2022-09-03,False,SemiSenior,2.54
2914,Lucía,24,Valladolid,Operaciones,4431,2021-04-12,True,SemiSenior,9.93
2915,Fernando,46,Barcelona,Finanzas,4899,2022-04-22,False,Junior,4.68
2916,Ana,43,Barcelona,Atención Cliente,4323,2022-06-25,False,Junior,4.17
2917,Andrés,31,Zaragoza,Atención Cliente,3919,2023-07-09,False,SemiSenior,5.02
2918,Carlos,19,Granada,IT,1211,2025-05-11,False,Junior,3.94
2919,Alberto,48,Bilbao,Marketing,4262,2024-10-24,False,Senior,5.94
2920,Pablo,53,Bilbao,Operaciones,4169,2022-02-22,True,SemiSenior,3.5
2921,Lucía,49,Gijón,Finanzas,3180,2021-11-04,False,SemiSenior,2.4
2922,Irene,36,Madrid,RRHH,2370,2024-05-14,False,SemiSenior,9.28
2923,Ricardo,46,Barcelona,Ventas,5900,2020-09-12,False,Junior,9.28
2924,Adrián,35,Sevilla,Finanzas,3001,2023-01-23,False,Junior,4.96
2925,Pablo,33,Pamplona,Operaciones,2506,2022-05-25,True,Junior,9.62
2926,Pedro,32,Murcia,IT,4591,2021-01-13,True,SemiSenior,4.16
2927,Hugo,27,Sevilla,Finanzas,3513,2023-06-30,True,SemiSenior,3.87
2928,Miguel,59,Bilbao,Logística,3876,2021-10-25,False,Senior,9.17
2929,Pedro,46,Pamplona,Finanzas,4312,2021-01-19,False,SemiSenior,6.33
2930,Carlos,25,Granada,Logística,2969,2023-09-14,False,SemiSenior,7.63
2931,Pablo,55,Valencia,Marketing,1931,2020-12-26,False,Junior,4.13
2932,Laura,24,Valencia,IT,2003,2023-10-24,False,Junior,4.07
2933,Paula,43,Barcelona,Operaciones,5711,2020-12-01,True,Senior,0.83
2934,Andrés,25,Alicante,Ventas,3626,2022-06-18,False,Junior,9.67
2935,Patricia,33,Sevilla,IT,3202,2024-07-30,False,Senior,2.28
2936,Elena,46,Bilbao,Ventas,2733,2021-04-18,False,Junior,4.94
2937,Lucía,60,Málaga,Logística,4664,2024-05-07,False,SemiSenior,1.15
2938,Miguel,60,A Coruña,Atención Cliente,5582,2024-02-03,False,Junior,6.47
2939,Adrián,56,A Coruña,Marketing,4891,2025-02-11,True,SemiSenior,3.91
2940,Jorge,28,Alicante,Finanzas,3765,2020-12-15,False,Junior,7.68
2941,Carlos,22,Bilbao,Marketing,3482,2024-01-20,False,SemiSenior,5.28
2942,Natalia,56,Málaga,Ventas,5357,2025-04-22,False,Senior,1.29
2943,Jorge,57,Málaga,Logística,5311,2024-04-28,True,SemiSenior,0.11
2944,Ricardo,29,Madrid,Atención Cliente,3073,2021-01-23,True,Junior,2.12
2945,Carlos,18,Alicante,Marketing,5829,2024-08-28,True,SemiSenior,7.24
2946,Pedro,45,Valladolid,Marketing,5172,2020-08-10,False,SemiSenior,8.29
2947,Carlos,21,Murcia,Atención Cliente,5262,2023-05-03,True,Junior,3.41
2948,Pablo,19,Pamplona,RRHH,1471,2022-10-27,True,SemiSenior,5.36
2949,Nuria,58,Sevilla,RRHH,1824,2023-01-04,False,Senior,2.4
2950,Fernando,39,Pamplona,RRHH,2631,2022-12-11,True,SemiSenior,8.8
2951,Carmen,22,Granada,RRHH,4854,2020-03-06,False,SemiSenior,9.65
2952,Sergio,46,Valencia,Finanzas,1575,2022-11-17,True,SemiSenior,7.53
2953,Jorge,33,Granada,IT,1597,2025-04-23,True,SemiSenior,0.89
2954,Ricardo,41,Alicante,RRHH,1351,2022-06-22,False,Junior,4.37
