order_id,fecha,cliente,producto,categoria,precio_unitario,cantidad,ciudad,metodo_pago
7236,2025-04-07,Malena del Expósito,Bicicleta,Deportes,251,5,Zaragoza,Tarjeta
7237,2025-03-01,Calista Barco Somoza,Aspiradora,Hogar,1378,2,Madrid,Transferencia
7238,2024-12-24,Samuel Palma Saez,Coche teledirigido,Juguetes,862,3,Barcelona,PayPal
7239,2024-12-01,Ovidio Villegas Morante,Pelota,Juguetes,773,5,Sevilla,Tarjeta
7240,2025-07-19,Leonel Amaya Oliva,Camiseta,Ropa,365,1,Murcia,Transferencia
7241,2024-10-07,Fabricio Ramirez Corominas,Cafetera,Hogar,479,3,Sevilla,Tarjeta
7242,2025-09-04,Jeremías Hernandez Barriga,Pelota,Juguetes,1496,2,Sevilla,PayPal
7243,2025-04-10,Víctor Montes Cáceres,Silla,Hogar,430,4,Zaragoza,Transferencia
7244,2024-11-28,Trini del Alberola,Pantalón,Ropa,140,3,Madrid,PayPal
7245,2025-03-19,Martirio Otero Blanes,Zapatillas,Ropa,1269,2,Sevilla,Tarjeta
7246,2025-02-23,Aitana Zaragoza Barrios,Coche teledirigido,Juguetes,703,2,Madrid,PayPal
7247,2025-04-26,Esther Esperanza Cuevas Iglesias,Aspiradora,Hogar,555,5,Madrid,Transferencia
7248,2025-02-23,Bernardino Agudo-Bilbao,Bicicleta,Deportes,424,5,Sevilla,Tarjeta
7249,2025-09-22,Tania Casal Pablo,Camiseta,Ropa,106,5,Barcelona,Tarjeta
7250,2025-06-15,Zoraida Delfina Caro Arana,Gorra,Ropa,10,1,Zaragoza,PayPal
7251,2025-03-14,Donato Cirino Mayoral Martinez,Gorra,Ropa,671,3,Zaragoza,PayPal
7252,2024-11-23,Patricia Macias Borrego,Coche teledirigido,Juguetes,167,4,Murcia,Tarjeta
7253,2025-09-26,Sara de Requena,Mesa,Hogar,534,5,Valencia,Transferencia
7254,2025-08-08,Leocadia Montaña-Garrido,Gorra,Ropa,1281,4,Málaga,PayPal
7255,2025-02-04,Vera Alexandra Malo Castro,Mesa,Hogar,678,2,Sevilla,Transferencia
7256,2025-08-03,Eric Ropero,Puzzle,Juguetes,1469,1,Bilbao,Tarjeta
7257,2024-10-29,Jafet Francisco-Oller,Auriculares,Electrónica,420,1,Sevilla,Transferencia
7258,2024-12-10,Domingo Badía Gámez,Zapatillas,Ropa,972,5,Valencia,Tarjeta
7259,2024-10-30,Renato Aníbal Valenciano Donaire,Zapatillas,Ropa,1206,5,Zaragoza,Transferencia
7260,2024-10-23,Concepción Peñas Gallart,Pantalón,Ropa,1076,5,Málaga,Transferencia
7261,2024-12-19,Teresita Márquez-Izaguirre,Zapatillas,Ropa,474,2,Zaragoza,Tarjeta
7262,2025-02-27,Catalina Ávila-Prat,Cafetera,Hogar,1044,5,Murcia,Transferencia
7263,2025-08-09,Perlita Varela Amaya,Muñeca,Juguetes,1356,3,Zaragoza,Tarjeta
7264,2024-12-23,Roldán Exposito,Mesa,Hogar,29,4,Zaragoza,Tarjeta
7265,2025-02-06,Edgardo Clavero Perez,Puzzle,Juguetes,80,1,Bilbao,Tarjeta
7266,2025-02-08,Amaya Vilalta Roura,Patines,Deportes,495,4,Murcia,PayPal
7267,2025-05-30,Gloria Petrona Cases Bernat,Silla,Hogar,500,3,Málaga,PayPal
7268,2024-10-28,Ildefonso Marqués Villar,Mesa,Hogar,1471,3,Sevilla,Tarjeta
7269,2024-10-11,Domitila Prat Rueda,Monitor,Electrónica,1008,4,Barcelona,Transferencia
7270,2024-10-21,Juan Manuel Blazquez Trillo,Pelota,Juguetes,281,2,Murcia,Tarjeta
7271,2025-01-18,Sabas Plácido Gómez Zamorano,Tablet,Electrónica,161,2,Barcelona,Tarjeta
7272,2025-06-28,Noé Torralba Sarabia,Mesa,Hogar,136,1,Murcia,Transferencia
7273,2025-07-25,Demetrio Pedrero Guerra,Camiseta,Ropa,575,1,Málaga,Transferencia
7274,2025-02-21,Jose Angel Torrent Miró,Portátil,Electrónica,393,1,Sevilla,Transferencia
7275,2025-06-20,Jose Antonio Álvaro Alberola,Portátil,Electrónica,1152,1,Madrid,Tarjeta
7276,2025-08-02,Humberto Carmona Carrillo,Patines,Deportes,1182,5,Murcia,PayPal
7277,2024-10-08,Victorino Uribe Puente,Balón,Deportes,847,2,Sevilla,Transferencia
7278,2025-01-04,Chus Torre Meléndez,Aspiradora,Hogar,1214,3,Sevilla,Transferencia
7279,2024-11-12,Samu Casemiro Muro Dalmau,Consola portátil,Juguetes,717,1,Madrid,PayPal
7280,2025-07-14,Javi Aguilar Rovira,Silla,Hogar,13,2,Zaragoza,Transferencia
7281,2025-06-04,Javi Palomar Mesa,Raqueta,Deportes,1388,2,Valencia,PayPal
7282,2025-02-20,Reinaldo de Zurita,Silla,Hogar,781,1,Barcelona,PayPal
7283,2025-03-27,Rómulo de Checa,Lámpara,Hogar,206,5,Barcelona,PayPal
7284,2025-09-20,Alberto Hoyos,Chaqueta,Ropa,74,4,Barcelona,PayPal
7285,2025-04-12,Sara Angulo-Gil,Cafetera,Hogar,129,1,Murcia,Tarjeta
7286,2025-06-09,Carmelita Vega,Pelota,Juguetes,933,5,Bilbao,PayPal
7287,2025-08-16,Sandra Rocha Huertas,Zapatillas,Ropa,574,2,Bilbao,Transferencia
7288,2025-03-30,Fulgencio Rosales Millán,Patines,Deportes,767,1,Barcelona,Transferencia
7289,2024-12-01,Aurelia Vilanova Navarro,Silla,Hogar,540,5,Barcelona,Tarjeta
7290,2025-04-19,Amaya Gutiérrez Armengol,Portátil,Electrónica,171,1,Sevilla,Tarjeta
7291,2025-05-02,Patricio Gutierrez Tomás,Patines,Deportes,614,3,Zaragoza,Transferencia
7292,2024-10-29,Salud Mate Pagès,Chaqueta,Ropa,942,3,Valencia,Transferencia
7293,2024-09-30,Dulce Nevado Cerro,Patines,Deportes,857,3,Murcia,Transferencia
7294,2025-01-30,Fabricio Báez Cobos,Puzzle,Juguetes,194,3,Málaga,Transferencia
7295,2025-04-06,Socorro Barral Palomo,Coche teledirigido,Juguetes,1397,5,Valencia,PayPal
7296,2025-06-18,Remedios Sans,Monitor,Electrónica,689,5,Valencia,Tarjeta
7297,2025-01-15,Florentina Marquez Suárez,Portátil,Electrónica,966,2,Bilbao,PayPal
7298,2025-03-15,Bartolomé Quiroga,Tablet,Electrónica,972,5,Madrid,Tarjeta
7299,2025-02-22,Fabiola Arco Gelabert,Cafetera,Hogar,131,5,Zaragoza,Tarjeta
7300,2025-08-11,Viviana Cifuentes,Camiseta,Ropa,1366,1,Málaga,PayPal
7301,2025-06-04,Evaristo Zapata,Cafetera,Hogar,1076,2,Málaga,PayPal
7302,2025-04-05,Rolando Hurtado,Monitor,Electrónica,154,4,Murcia,Tarjeta
7303,2025-05-22,Esperanza Valero-Lillo,Consola portátil,Juguetes,1148,5,Zaragoza,Transferencia
7304,2025-04-16,Rafa Laguna Molina,Bicicleta,Deportes,1297,4,Barcelona,Tarjeta
7305,2025-07-27,Carmina Giner Recio,Coche teledirigido,Juguetes,1130,4,Zaragoza,PayPal
7306,2025-06-03,Godofredo Alsina Lamas,Gorra,Ropa,1273,3,Madrid,Transferencia
7307,2025-06-08,Jennifer del Bermúdez,Tablet,Electrónica,226,1,Barcelona,Tarjeta
7308,2025-08-25,Cosme Casado,Pelota,Juguetes,905,2,Valencia,PayPal
7309,2025-03-23,Visitación Sanjuan,Auriculares,Electrónica,217,3,Valencia,Tarjeta
7310,2025-05-29,Carlota Vilaplana Gargallo,Lámpara,Hogar,381,1,Bilbao,Transferencia
7311,2025-08-08,Fátima Aragonés Morán,Camiseta,Ropa,200,4,Bilbao,PayPal
7312,2024-11-24,Lucio Olivé Acuña,Muñeca,Juguetes,70,2,Zaragoza,PayPal
7313,2025-09-20,Silvia Perlita Neira Vigil,Consola portátil,Juguetes,1392,1,Madrid,Tarjeta
7314,2024-11-24,Juan Francisco Beltran Baeza,Muñeca,Juguetes,315,3,Murcia,Tarjeta
7315,2025-07-03,Sarita Cal-Zaragoza,Silla,Hogar,677,5,Madrid,Tarjeta
7316,2024-11-23,Estefanía Agustina Franch Torrens,Raqueta,Deportes,818,4,Murcia,PayPal
7317,2025-04-17,Nacho Jose Pou Conesa,Gorra,Ropa,164,1,Murcia,Tarjeta
7318,2024-10-18,Felipe Granados Viana,Camiseta,Ropa,672,2,Valencia,Transferencia
7319,2025-01-03,Casandra Rozas,Muñeca,Juguetes,798,1,Murcia,Tarjeta
7320,2025-02-18,Gil Manzano-Goicoechea,Puzzle,Juguetes,1460,5,Barcelona,Transferencia
7321,2025-01-22,María Cristina Gutiérrez,Lámpara,Hogar,937,3,Murcia,Transferencia
7322,2025-02-24,Anacleto Suárez Angulo,Puzzle,Juguetes,1333,3,Málaga,Transferencia
7323,2025-07-03,Glauco Pulido Salamanca,Chaqueta,Ropa,182,3,Zaragoza,PayPal
7324,2025-02-12,Belen Gallo-Tenorio,Smartphone,Electrónica,1085,3,Zaragoza,Tarjeta
7325,2025-02-09,Luís Jaén Jódar,Muñeca,Juguetes,1227,1,Madrid,PayPal
7326,2025-03-20,Etelvina Pedrero Moreno,Pelota,Juguetes,447,2,Sevilla,Tarjeta
7327,2025-01-11,María Pilar Campoy Donaire,Balón,Deportes,686,4,Zaragoza,Tarjeta
7328,2025-06-01,Haroldo Calleja Gil,Lámpara,Hogar,1284,1,Bilbao,Transferencia
7329,2025-06-16,Eulalia Robledo Miralles,Silla,Hogar,755,4,Madrid,Transferencia
7330,2024-10-07,Brígida Elisabet Vilar Andrés,Portátil,Electrónica,812,4,Málaga,PayPal
7331,2025-06-29,Isaura de Herrero,Balón,Deportes,1459,2,Madrid,Tarjeta
7332,2025-03-03,Coral Fernández Tapia,Portátil,Electrónica,39,5,Barcelona,Tarjeta
7333,2024-09-30,Lorenzo Marco Terrón,Portátil,Electrónica,80,5,Bilbao,Tarjeta
7334,2025-07-07,Toni Torres-Zabala,Aspiradora,Hogar,1133,4,Murcia,PayPal
7335,2025-05-07,Fermín Abilio Noguera Jaén,Mesa,Hogar,682,1,Murcia,Tarjeta
7336,2025-08-23,Ricarda Guzmán Cámara,Tablet,Electrónica,951,4,Málaga,Transferencia
7337,2024-12-08,Roberto de Pina,Gorra,Ropa,1225,1,Sevilla,Transferencia
7338,2024-11-29,Felipa Escolano Ferrán,Portátil,Electrónica,438,2,Málaga,PayPal
7339,2025-08-28,María Del Carmen Asenjo Salvà,Pelota,Juguetes,663,3,Zaragoza,PayPal
7340,2025-05-23,Vilma Villalonga Iñiguez,Monitor,Electrónica,706,1,Madrid,Tarjeta
7341,2024-11-11,Dalila Ayuso,Auriculares,Electrónica,962,1,Barcelona,Transferencia
7342,2025-05-12,Baudelio Amílcar Marín Quiroga,Camiseta,Ropa,167,5,Murcia,Tarjeta
7343,2025-01-14,Régulo Domingo Barroso,Smartphone,Electrónica,989,5,Málaga,Transferencia
7344,2025-04-14,Benito Lucho Perales Estevez,Portátil,Electrónica,1491,5,Madrid,Tarjeta
7345,2024-11-08,Jose Burgos Reyes,Gorra,Ropa,826,5,Bilbao,Transferencia
7346,2024-12-03,Calisto Josué Piquer Vázquez,Muñeca,Juguetes,742,1,Valencia,PayPal
7347,2025-03-26,Araceli Prat Exposito,Camiseta,Ropa,1192,2,Madrid,PayPal
7348,2025-01-23,América Figuerola Catalán,Pelota,Juguetes,938,1,Barcelona,Tarjeta
7349,2025-04-12,Ibán Jaume-Garcés,Muñeca,Juguetes,434,5,Bilbao,Tarjeta
7350,2024-10-06,Gertrudis Huguet,Raqueta,Deportes,66,3,Madrid,Transferencia
7351,2024-12-22,Alfredo Valls Coll,Zapatillas,Ropa,25,2,Valencia,Tarjeta
7352,2025-07-09,Amanda Lozano-Bonilla,Silla,Hogar,1400,1,Murcia,Transferencia
7353,2025-03-04,Antonio Cortina Leon,Pantalón,Ropa,394,2,Valencia,Tarjeta
7354,2025-08-28,Luis Miguel del Alcalde,Zapatillas,Ropa,475,2,Málaga,PayPal
7355,2025-02-05,Mayte del Julián,Pantalón,Ropa,1289,4,Valencia,Transferencia
7356,2024-12-21,Carlos Perelló Céspedes,Smartphone,Electrónica,857,2,Murcia,PayPal
7357,2024-11-09,Mónica Urrutia Carvajal,Portátil,Electrónica,738,4,Valencia,Tarjeta
7358,2025-09-05,Flora Amor Romeu,Pantalón,Ropa,254,2,Bilbao,Transferencia
7359,2025-06-25,Teresita Espada Marquez,Patines,Deportes,212,1,Murcia,PayPal
7360,2025-06-18,Amor Barba Pulido,Smartphone,Electrónica,117,3,Murcia,Transferencia
7361,2025-01-06,Lucho de Rebollo,Pantalón,Ropa,1060,4,Murcia,Tarjeta
7362,2025-04-10,Fabricio de Piña,Pantalón,Ropa,963,1,Murcia,Transferencia
7363,2024-12-17,Cristina Amat Haro,Mesa,Hogar,781,2,Bilbao,Transferencia
7364,2025-05-30,Rufina Talavera-Galindo,Mesa,Hogar,925,5,Bilbao,Transferencia
7365,2025-06-24,Ramona Gutiérrez,Silla,Hogar,655,5,Málaga,Tarjeta
7366,2024-10-20,Úrsula Anselma Escudero Rueda,Zapatillas,Ropa,1352,4,Valencia,PayPal
7367,2025-03-13,Espiridión Bejarano Cózar,Pelota,Juguetes,992,5,Málaga,Tarjeta
7368,2025-03-19,Agapito Armengol-Gelabert,Aspiradora,Hogar,54,1,Málaga,Transferencia
7369,2025-09-14,Eleuterio Román Cabrero,Cafetera,Hogar,948,3,Sevilla,Transferencia
7370,2025-02-15,Saturnino Calatayud Grau,Raqueta,Deportes,44,3,Valencia,Tarjeta
7371,2025-04-26,Cristóbal de Abella,Gorra,Ropa,87,1,Bilbao,Transferencia
7372,2025-02-06,Anita del Acevedo,Coche teledirigido,Juguetes,467,1,Bilbao,Transferencia
7373,2025-02-19,Fernando Pulido-Bosch,Consola portátil,Juguetes,1158,1,Bilbao,Transferencia
7374,2025-03-13,Maura León-Salgado,Pelota,Juguetes,483,1,Zaragoza,Transferencia
7375,2025-04-09,Gisela Juliá Jover,Auriculares,Electrónica,1308,1,Sevilla,Transferencia
7376,2024-10-22,Ildefonso Pulido Luís,Lámpara,Hogar,525,5,Murcia,Transferencia
7377,2025-09-27,Guadalupe Sureda Balaguer,Pesas,Deportes,41,2,Valencia,PayPal
7378,2025-01-09,Teresita Esparza-Vizcaíno,Puzzle,Juguetes,939,1,Sevilla,Transferencia
7379,2025-03-07,Bernabé Cabo Paredes,Camiseta,Ropa,372,4,Zaragoza,Transferencia
7380,2025-06-02,Ibán Porta Ponce,Coche teledirigido,Juguetes,424,4,Sevilla,Transferencia
7381,2024-12-05,Áurea Cruz Cánovas,Puzzle,Juguetes,739,4,Zaragoza,Transferencia
7382,2024-11-22,Amelia Gomez Macías,Cafetera,Hogar,1242,3,Sevilla,PayPal
7383,2024-11-11,Itziar Garcés,Lámpara,Hogar,423,1,Bilbao,Tarjeta
7384,2025-01-05,Curro Bustamante Campillo,Lámpara,Hogar,120,5,Málaga,PayPal
7385,2025-09-25,Martina del Donoso,Monitor,Electrónica,1125,5,Barcelona,PayPal
7386,2025-08-04,Nydia del Tamayo,Patines,Deportes,351,3,Bilbao,PayPal
7387,2025-05-07,Primitiva Pelayo-Roig,Auriculares,Electrónica,388,1,Barcelona,Tarjeta
7388,2024-09-29,Irma Mariscal Alvarez,Smartphone,Electrónica,907,3,Bilbao,Transferencia
7389,2024-10-01,Dorotea Benigna Cano Mancebo,Cafetera,Hogar,1313,3,Bilbao,Tarjeta
7390,2025-02-13,Matilde Real Viña,Balón,Deportes,185,5,Barcelona,Transferencia
7391,2025-03-26,Nieves Felisa Castell Alegria,Balón,Deportes,1447,3,Murcia,PayPal
7392,2025-07-29,Lucía Vergara Lorenzo,Tablet,Electrónica,547,2,Zaragoza,Transferencia
7393,2025-06-30,Tecla Iñiguez Salvador,Cafetera,Hogar,701,3,Madrid,Transferencia
7394,2024-12-10,Edelmiro Baquero Carbonell,Cafetera,Hogar,117,3,Murcia,Transferencia
7395,2025-03-03,Teresita Castellanos Feliu,Silla,Hogar,1471,4,Murcia,PayPal
7396,2025-06-28,Vilma Roma Alcaraz,Monitor,Electrónica,1384,4,Zaragoza,PayPal
7397,2024-10-06,Nereida Barco,Balón,Deportes,1386,3,Málaga,Transferencia
7398,2025-05-04,Toribio Oliver,Portátil,Electrónica,191,2,Barcelona,Transferencia
7399,2025-03-14,Jenny Soler Vilanova,Balón,Deportes,1126,1,Sevilla,PayPal
7400,2025-08-20,Fortunata Angélica Piquer Ferrera,Gorra,Ropa,920,4,Zaragoza,Transferencia
7401,2025-07-29,Alcides Fonseca Grande,Silla,Hogar,1462,5,Madrid,PayPal
7402,2025-06-18,Mónica Tomás Murillo,Bicicleta,Deportes,434,4,Bilbao,Transferencia
7403,2024-12-19,Martín Carrión-Tejero,Coche teledirigido,Juguetes,1042,1,Valencia,PayPal
7404,2025-05-01,Adolfo Barros-Ruano,Auriculares,Electrónica,247,3,Sevilla,Transferencia
7405,2025-03-03,María Fernanda Novoa Berenguer,Pantalón,Ropa,806,5,Madrid,Transferencia
7406,2025-04-12,Ema de Bermúdez,Pelota,Juguetes,666,2,Barcelona,Tarjeta
7407,2025-03-13,Belen de Ariño,Gorra,Ropa,344,1,Zaragoza,Tarjeta
7408,2025-09-13,Pascual Mulet Morillo,Aspiradora,Hogar,1178,2,Bilbao,PayPal
7409,2025-02-08,José Boix Valcárcel,Lámpara,Hogar,893,2,Bilbao,PayPal
7410,2025-03-04,Loida Llorens,Pantalón,Ropa,739,5,Málaga,PayPal
7411,2025-06-01,Crescencia Cañas Mata,Monitor,Electrónica,735,1,Zaragoza,Transferencia
7412,2025-02-02,Lucho Arnal Leiva,Mesa,Hogar,1468,5,Murcia,PayPal
7413,2025-07-31,Sandra Ayllón Batlle,Aspiradora,Hogar,357,4,Bilbao,Transferencia
7414,2025-05-04,Eva María Andrade Menendez,Camiseta,Ropa,521,3,Zaragoza,PayPal
7415,2025-04-06,Amado Lago Heras,Cafetera,Hogar,1104,2,Zaragoza,PayPal
7416,2025-02-06,Tamara de Viña,Monitor,Electrónica,257,4,Barcelona,Transferencia
7417,2025-08-24,Ainara Candelas Segura Céspedes,Muñeca,Juguetes,1464,2,Bilbao,Tarjeta
7418,2025-01-13,Narcisa Andres Boada,Raqueta,Deportes,547,1,Sevilla,Tarjeta
7419,2025-04-10,María Jesús León-Amores,Pesas,Deportes,1230,4,Málaga,PayPal
7420,2024-10-24,Benita Carlota Valenzuela Lobato,Consola portátil,Juguetes,971,4,Valencia,PayPal
7421,2024-10-03,Dulce Rivera,Puzzle,Juguetes,1403,2,Madrid,PayPal
7422,2025-09-04,Abilio Luján Morán,Pantalón,Ropa,890,4,Murcia,Transferencia
7423,2025-08-09,Paloma Villalba Fuertes,Balón,Deportes,1467,2,Sevilla,Transferencia
7424,2025-02-13,Nerea Polo Cabo,Consola portátil,Juguetes,1289,3,Barcelona,Transferencia
7425,2025-05-30,Susana Vigil Peñas,Cafetera,Hogar,1321,1,Murcia,PayPal
7426,2025-04-16,Haroldo Leal Ropero,Pelota,Juguetes,515,5,Madrid,PayPal
7427,2025-07-21,Aurora Alemany Rovira,Tablet,Electrónica,766,2,Málaga,PayPal
7428,2025-08-08,Teo Cañizares Morell,Zapatillas,Ropa,62,3,Valencia,PayPal
7429,2024-10-07,Samuel Santana,Smartphone,Electrónica,1171,3,Sevilla,Tarjeta
7430,2025-01-25,Benigna Cantero Alberola,Chaqueta,Ropa,1061,4,Barcelona,Transferencia
7431,2024-10-22,Tadeo Valderrama Gárate,Pesas,Deportes,51,3,Valencia,PayPal
7432,2024-10-23,Olimpia Yuste Madrid,Lámpara,Hogar,1131,4,Zaragoza,Transferencia
7433,2025-08-25,Abilio Andreu Bastida,Pelota,Juguetes,1285,5,Sevilla,Tarjeta
7434,2025-09-03,Eva Barceló Mendoza,Pesas,Deportes,387,5,Málaga,Transferencia
7435,2025-05-28,César Llamas Ribas,Smartphone,Electrónica,572,5,Bilbao,Transferencia
7436,2024-11-29,Raúl Gaya Ávila,Patines,Deportes,1155,3,Madrid,PayPal
7437,2025-06-02,Gracia Otero Chaparro,Puzzle,Juguetes,600,3,Málaga,Transferencia
7438,2024-10-13,Leandro Fabián Villalba Ferreras,Patines,Deportes,1388,3,Bilbao,Tarjeta
7439,2025-08-20,Isabela Sosa Oller,Consola portátil,Juguetes,326,5,Sevilla,PayPal
7440,2025-07-05,Dionisio Juanito Lobato Ferreras,Chaqueta,Ropa,746,1,Murcia,PayPal
7441,2025-01-28,Roberto Pina Elorza,Camiseta,Ropa,89,3,Valencia,Tarjeta
7442,2024-12-10,Dominga Reguera Mayol,Mesa,Hogar,647,2,Madrid,PayPal
7443,2025-01-09,Virgilio Román Soria,Pelota,Juguetes,1136,2,Bilbao,Transferencia
7444,2025-07-10,Valentina de Aranda,Muñeca,Juguetes,711,1,Sevilla,PayPal
7445,2025-09-12,Regina Escamilla-Lamas,Smartphone,Electrónica,598,2,Málaga,PayPal
7446,2024-10-23,Nando Villena Tomas,Mesa,Hogar,914,2,Madrid,Transferencia
7447,2025-05-02,Hernando Arévalo Gámez,Lámpara,Hogar,814,3,Madrid,Transferencia
7448,2025-05-05,Alfonso Bertrán Garcia,Puzzle,Juguetes,988,2,Madrid,PayPal
7449,2024-09-29,Antonia Céspedes Bonilla,Pesas,Deportes,699,4,Valencia,PayPal
7450,2025-02-07,Rodrigo Borrell,Aspiradora,Hogar,364,3,Barcelona,Tarjeta
7451,2025-04-15,Glauco Grau Ramis,Pantalón,Ropa,1173,5,Murcia,PayPal
7452,2024-11-02,Pascual Solé Rosselló,Consola portátil,Juguetes,1335,5,Málaga,Transferencia
7453,2025-02-08,Mohamed de Ibáñez,Puzzle,Juguetes,173,5,Valencia,Transferencia
7454,2025-02-10,Plácido Cabello Benitez,Portátil,Electrónica,1010,2,Málaga,PayPal
7455,2025-04-20,Josué Sobrino,Smartphone,Electrónica,1105,1,Murcia,Tarjeta
7456,2025-05-17,Maxi Boix,Lámpara,Hogar,1442,2,Sevilla,PayPal
7457,2025-02-19,Roxana Emilia Vilanova Soler,Gorra,Ropa,1225,4,Málaga,PayPal
7458,2025-09-07,Cleto Vives-Quintanilla,Monitor,Electrónica,1223,3,Bilbao,PayPal
7459,2025-09-22,Isidro Cid Lucena,Balón,Deportes,612,2,Bilbao,Transferencia
7460,2024-11-17,Teresita Moles Ortiz,Pesas,Deportes,842,1,Sevilla,PayPal
7461,2025-08-04,Ovidio Revilla-Cobos,Pesas,Deportes,1396,1,Barcelona,Tarjeta
7462,2025-09-16,Genoveva Nereida Sáez Oliver,Chaqueta,Ropa,1264,4,Valencia,PayPal
7463,2025-08-03,Pelayo Jiménez Barón,Zapatillas,Ropa,349,4,Málaga,PayPal
7464,2025-07-15,Jordán Alcázar Romero,Consola portátil,Juguetes,725,3,Valencia,Transferencia
7465,2024-10-04,Natalia Jaén Sala,Tablet,Electrónica,981,1,Zaragoza,Transferencia
7466,2025-03-13,Belén Cifuentes Marín,Muñeca,Juguetes,853,2,Murcia,Tarjeta
7467,2025-02-21,Sabas Sanchez Esteban,Pantalón,Ropa,1452,3,Sevilla,Tarjeta
7468,2025-02-23,Eligio del Pla,Bicicleta,Deportes,1267,1,Málaga,PayPal
7469,2025-08-13,Haroldo Pujol Amador,Lámpara,Hogar,1306,3,Málaga,PayPal
7470,2025-07-21,Marina Barreda Sastre,Gorra,Ropa,1111,2,Bilbao,Tarjeta
7471,2025-06-05,Rodrigo Torrijos Flor,Mesa,Hogar,835,4,Bilbao,PayPal
7472,2024-11-14,Salomón Elpidio Diaz Jaén,Pesas,Deportes,1443,5,Madrid,Transferencia
7473,2025-04-09,Manuela Rosalina Guardia Naranjo,Pelota,Juguetes,1056,5,Madrid,Transferencia
7474,2025-03-10,Lope Bauzà Gras,Puzzle,Juguetes,391,2,Sevilla,Tarjeta
7475,2024-12-03,Isidro Quesada Calatayud,Silla,Hogar,1048,5,Barcelona,PayPal
7476,2024-10-05,Isidoro Vicente Figueras,Aspiradora,Hogar,179,1,Barcelona,Transferencia
7477,2025-01-01,Juana Ugarte Mármol,Lámpara,Hogar,398,3,Sevilla,PayPal
7478,2025-01-01,Lope Laguna,Camiseta,Ropa,1356,3,Málaga,PayPal
7479,2025-01-06,Ani Villegas Córdoba,Portátil,Electrónica,969,1,Sevilla,PayPal
7480,2025-08-31,Jafet Guardia,Lámpara,Hogar,1189,4,Bilbao,Tarjeta
7481,2025-07-04,Rosendo Lobo Blasco,Smartphone,Electrónica,663,5,Málaga,PayPal
7482,2024-11-25,Ámbar Marqués Alemán,Bicicleta,Deportes,612,4,Valencia,PayPal
7483,2025-05-04,Toribio Ángel Guerra,Camiseta,Ropa,437,1,Murcia,Tarjeta
7484,2025-05-04,Filomena Baena Caballero,Tablet,Electrónica,385,1,Murcia,PayPal
7485,2024-12-31,Isidoro Leocadio Macias Lledó,Patines,Deportes,1408,5,Valencia,Tarjeta
7486,2025-06-04,Eli Lillo Sebastián,Zapatillas,Ropa,782,4,Valencia,PayPal
7487,2025-01-05,Tamara Oller Solsona,Raqueta,Deportes,680,4,Bilbao,Tarjeta
7488,2024-10-17,Américo Ferrán Saura,Puzzle,Juguetes,122,3,Bilbao,Transferencia
7489,2025-03-06,Florencia Marisela Guerra Marquez,Auriculares,Electrónica,310,2,Sevilla,Tarjeta
7490,2025-05-14,Yaiza de Cal,Auriculares,Electrónica,1480,4,Barcelona,Transferencia
7491,2025-01-31,Calixta Montesinos Vilaplana,Raqueta,Deportes,1450,2,Zaragoza,Tarjeta
7492,2025-09-06,Marisa Castelló-Barrio,Coche teledirigido,Juguetes,1359,3,Madrid,Transferencia
7493,2024-11-15,Evaristo Jove Ballesteros,Muñeca,Juguetes,1036,1,Valencia,Tarjeta
7494,2024-10-05,Amarilis Jaume Mascaró,Pesas,Deportes,1462,5,Valencia,PayPal
7495,2025-05-24,Juan Bautista Gascón-Ariño,Chaqueta,Ropa,57,2,Málaga,Transferencia
7496,2025-05-23,Priscila Macarena Ropero Batlle,Coche teledirigido,Juguetes,995,4,Zaragoza,Transferencia
7497,2024-11-10,Jose Angel Montes Luís,Lámpara,Hogar,567,2,Bilbao,PayPal
7498,2025-05-22,Marcio Granados-Nogueira,Pantalón,Ropa,1164,4,Zaragoza,Tarjeta
7499,2024-12-07,Delfina Rodríguez Aramburu,Tablet,Electrónica,465,5,Málaga,PayPal
7500,2025-05-26,Gala Abad Herranz,Gorra,Ropa,517,3,Barcelona,PayPal
7501,2024-12-15,Anunciación Capdevila Borja,Zapatillas,Ropa,1052,1,Murcia,Transferencia
7502,2024-11-25,Maura Vaquero-Rocha,Puzzle,Juguetes,607,4,Zaragoza,Transferencia
7503,2025-04-06,Joaquín del Zabala,Auriculares,Electrónica,1463,2,Madrid,Tarjeta
7504,2024-12-19,Graciano Arco Ramis,Consola portátil,Juguetes,1228,1,Madrid,Transferencia
7505,2024-12-14,Paola Calzada Escribano,Cafetera,Hogar,938,3,Barcelona,Transferencia
7506,2025-05-02,Clementina Montesinos,Monitor,Electrónica,199,1,Madrid,Tarjeta
7507,2025-08-23,Gema Arregui Puga,Mesa,Hogar,783,2,Madrid,Tarjeta
7508,2025-09-16,Vicente Buendía Miró,Zapatillas,Ropa,220,5,Valencia,PayPal
7509,2025-01-22,Brunilda del Martí,Chaqueta,Ropa,542,1,Málaga,Transferencia
7510,2025-07-01,Flora Buendía-Bautista,Raqueta,Deportes,988,2,Murcia,PayPal
7511,2025-08-09,Eligia Alsina Sabater,Smartphone,Electrónica,731,3,Zaragoza,PayPal
7512,2025-04-27,Raimundo Peláez Orozco,Balón,Deportes,1056,1,Bilbao,Tarjeta
7513,2024-11-27,Pastor Ballesteros,Muñeca,Juguetes,1428,4,Murcia,Transferencia
